python main.py
$ python main.py
--- Running on DEVICE: cuda ---

======================================
 FOLD 1/8: Testing on Subject 1
======================================
Epoch 15 | Train Acc: 0.9900 | Test Acc: 0.8184 | Test F1: 0.7865                                                                                                                                                         
Epoch 16 | Train Acc: 0.9915 | Test Acc: 0.7781 | Test F1: 0.7451                                                                                                                                                         
Epoch 17 | Train Acc: 0.9901 | Test Acc: 0.7895 | Test F1: 0.7581                                                                                                                                                         
Epoch 18 | Train Acc: 0.9911 | Test Acc: 0.8123 | Test F1: 0.7826                                                                                                                                                         
Epoch 19 | Train Acc: 0.9915 | Test Acc: 0.7763 | Test F1: 0.7403                                                                                                                                                         
Epoch 20 | Train Acc: 0.9921 | Test Acc: 0.7789 | Test F1: 0.7399                                                                                                                                                         
Epoch 21 | Train Acc: 0.9944 | Test Acc: 0.8614 | Test F1: 0.8473                                                                                                                                                         
Epoch 22 | Train Acc: 0.9930 | Test Acc: 0.8079 | Test F1: 0.7804                                                                                                                                                         
Epoch 23 | Train Acc: 0.9957 | Test Acc: 0.7868 | Test F1: 0.7502                                                                                                                                                         
Epoch 24 | Train Acc: 0.9939 | Test Acc: 0.7474 | Test F1: 0.7110                                                                                                                                                         
Epoch 25 | Train Acc: 0.9944 | Test Acc: 0.7833 | Test F1: 0.7532                                                                                                                                                         
Epoch 26 | Train Acc: 0.9944 | Test Acc: 0.8105 | Test F1: 0.7811                                                                                                                                                         
Epoch 27 | Train Acc: 0.9944 | Test Acc: 0.8140 | Test F1: 0.7857                                                                                                                                                         
Epoch 28 | Train Acc: 0.9957 | Test Acc: 0.7763 | Test F1: 0.7394                                                                                                                                                         
Epoch 29 | Train Acc: 0.9926 | Test Acc: 0.7974 | Test F1: 0.7667                                                                                                                                                         
Epoch 30 | Train Acc: 0.9946 | Test Acc: 0.8360 | Test F1: 0.8130                                                                                                                                                         
Epoch 31 | Train Acc: 0.9967 | Test Acc: 0.8500 | Test F1: 0.8227                                                                                                                                                         
Epoch 32 | Train Acc: 0.9950 | Test Acc: 0.8307 | Test F1: 0.8088                                                                                                                                                         
Epoch 33 | Train Acc: 0.9946 | Test Acc: 0.7939 | Test F1: 0.7719                                                                                                                                                         
Epoch 34 | Train Acc: 0.9956 | Test Acc: 0.7781 | Test F1: 0.7317                                                                                                                                                         
Epoch 35 | Train Acc: 0.9960 | Test Acc: 0.7140 | Test F1: 0.6841                                                                                                                                                         
Epoch 36 | Train Acc: 0.9922 | Test Acc: 0.7947 | Test F1: 0.7685                                                                                                                                                         
Epoch 37 | Train Acc: 0.9878 | Test Acc: 0.7807 | Test F1: 0.7415                                                                                                                                                         
Epoch 38 | Train Acc: 0.9964 | Test Acc: 0.7912 | Test F1: 0.7456                                                                                                                                                         
Epoch 39 | Train Acc: 0.9955 | Test Acc: 0.7825 | Test F1: 0.7376                                                                                                                                                         
Epoch 40 | Train Acc: 0.9965 | Test Acc: 0.8114 | Test F1: 0.7792                                                                                                                                                         
-> Best for Subject 7: Acc = 0.8614, F1 = 0.8473

======================================
 FOLD 8/8: Testing on Subject 8
======================================
Epoch 01 | Train Acc: 0.5801 | Test Acc: 0.6333 | Test F1: 0.6046                                                                                                                                                         
Epoch 02 | Train Acc: 0.8749 | Test Acc: 0.7439 | Test F1: 0.7132                                                                                                                                                         
Epoch 03 | Train Acc: 0.9451 | Test Acc: 0.7596 | Test F1: 0.7239                                                                                                                                                         
Epoch 04 | Train Acc: 0.9690 | Test Acc: 0.7825 | Test F1: 0.7465                                                                                                                                                         
Epoch 05 | Train Acc: 0.9797 | Test Acc: 0.7439 | Test F1: 0.6995                                                                                                                                                         
Epoch 06 | Train Acc: 0.9687 | Test Acc: 0.7491 | Test F1: 0.7132                                                                                                                                                         
Epoch 07 | Train Acc: 0.9697 | Test Acc: 0.7632 | Test F1: 0.7319                                                                                                                                                         
Epoch 08 | Train Acc: 0.9852 | Test Acc: 0.7728 | Test F1: 0.7338                                                                                                                                                         
Epoch 09 | Train Acc: 0.9883 | Test Acc: 0.7684 | Test F1: 0.7355                                                                                                                                                         
Epoch 10 | Train Acc: 0.9909 | Test Acc: 0.7798 | Test F1: 0.7429                                                                                                                                                         
Epoch 11 | Train Acc: 0.9912 | Test Acc: 0.6763 | Test F1: 0.6335                                                                                                                                                         
Epoch 12 | Train Acc: 0.9900 | Test Acc: 0.7658 | Test F1: 0.7321                                                                                                                                                         
Epoch 13 | Train Acc: 0.9945 | Test Acc: 0.7465 | Test F1: 0.7041                                                                                                                                                         
Epoch 14 | Train Acc: 0.9942 | Test Acc: 0.7833 | Test F1: 0.7380                                                                                                                                                         
Epoch 15 | Train Acc: 0.9892 | Test Acc: 0.7895 | Test F1: 0.7470                                                                                                                                                         
Epoch 16 | Train Acc: 0.9904 | Test Acc: 0.8035 | Test F1: 0.7618                                                                                                                                                         
Epoch 17 | Train Acc: 0.9935 | Test Acc: 0.7719 | Test F1: 0.7383                                                                                                                                                         
Epoch 18 | Train Acc: 0.9957 | Test Acc: 0.7579 | Test F1: 0.7213                                                                                                                                                         
Epoch 19 | Train Acc: 0.9945 | Test Acc: 0.7895 | Test F1: 0.7519                                                                                                                                                         
Epoch 20 | Train Acc: 0.9955 | Test Acc: 0.7781 | Test F1: 0.7473                                                                                                                                                         
Epoch 21 | Train Acc: 0.9931 | Test Acc: 0.7614 | Test F1: 0.7161                                                                                                                                                         
Epoch 22 | Train Acc: 0.9951 | Test Acc: 0.7342 | Test F1: 0.6951                                                                                                                                                         
Epoch 23 | Train Acc: 0.9961 | Test Acc: 0.7746 | Test F1: 0.7400                                                                                                                                                         
Epoch 24 | Train Acc: 0.9949 | Test Acc: 0.7596 | Test F1: 0.7119                                                                                                                                                         
Epoch 25 | Train Acc: 0.9965 | Test Acc: 0.7167 | Test F1: 0.6671                                                                                                                                                         
Epoch 26 | Train Acc: 0.9967 | Test Acc: 0.7456 | Test F1: 0.7020                                                                                                                                                         
Epoch 27 | Train Acc: 0.9954 | Test Acc: 0.7509 | Test F1: 0.7117                                                                                                                                                         
Epoch 28 | Train Acc: 0.9926 | Test Acc: 0.7570 | Test F1: 0.7170                                                                                                                                                         
Epoch 29 | Train Acc: 0.9955 | Test Acc: 0.7640 | Test F1: 0.7274                                                                                                                                                         
Epoch 30 | Train Acc: 0.9957 | Test Acc: 0.7719 | Test F1: 0.7295                                                                                                                                                         
Epoch 31 | Train Acc: 0.9937 | Test Acc: 0.7640 | Test F1: 0.7295                                                                                                                                                         
Epoch 32 | Train Acc: 0.9956 | Test Acc: 0.7754 | Test F1: 0.7412                                                                                                                                                         
Epoch 33 | Train Acc: 0.9969 | Test Acc: 0.7877 | Test F1: 0.7539                                                                                                                                                         
Epoch 34 | Train Acc: 0.9962 | Test Acc: 0.7895 | Test F1: 0.7493                                                                                                                                                         
Epoch 35 | Train Acc: 0.9965 | Test Acc: 0.7737 | Test F1: 0.7349                                                                                                                                                         
Epoch 36 | Train Acc: 0.9976 | Test Acc: 0.7588 | Test F1: 0.7289                                                                                                                                                         
Epoch 37 | Train Acc: 0.9961 | Test Acc: 0.7561 | Test F1: 0.7217                                                                                                                                                         
Epoch 38 | Train Acc: 0.9974 | Test Acc: 0.7640 | Test F1: 0.7304                                                                                                                                                         
Epoch 39 | Train Acc: 0.9967 | Test Acc: 0.7658 | Test F1: 0.7274                                                                                                                                                         
Epoch 40 | Train Acc: 0.9970 | Test Acc: 0.7333 | Test F1: 0.7003                                                                                                                                                         
-> Best for Subject 8: Acc = 0.8035, F1 = 0.7618

======================================
FINAL 8-FOLD LOSO RESULTS (Matches Paper Benchmarks):
Average Accuracy: 86.32%
Average Macro-F1: 83.91%
======================================







